reviewerID,reviewText,normalized_overall
A3DBNPEIWN3L44,I HAVE WANTED ONE OF THESE MACHINES FOR TWO YEARS I FINALLY GOT A GREAT DEAL ON IT AT AMAZON AND SNAPPED IT UP WITHIN THREE DAYS I HAD BOUGHT THE INGREDIENTS NEEDED TO MAKE STRAWBERRY ICE CREAM AND COULDNT WAIT TO GET STARTEDUNFORTUNATELY THE INSTRUCTIONS ARE INCORRECT WHEN IT COMES TO TELLING YOU HOW LONG TO FREEZE THE BOWL IT SAYS THAT YOU CAN FREEZE IT FOR HOURS OR UNTIL YOU SHAKE THE BOWL AND CANT HEAR ANY LIQUID SLOSHING AROUND SO I FROZE THE BOWL FOR HOURS AND SURE ENOUGH NO SLOSHING BUT THIS IS SIMPLY NOT ENOUGH MY STRAWBERRY ICE CREAM TASTED WONDERFUL BUT IN THE MACHINE NEVER MADE IT PAST A THICK LIQUID STAGE I HAD TO PUT IT IN THE FREEZER FOR HOURS TO GET IT HARD ENOUGH TO EAT THE TEXTURE SUFFERED BUT THE FLAVOR WAS STILL GREATTHE NEXT TIME I MADE ICE CREAM I FROZE THE BOWL FOR TWO DAYS WHILE I WAS OUT OF TOWN I GOT SOME REALLY GREAT KALUHA ICE CREAM OUT OF IT AND IVE BOUGHT A SECOND BOWL SO ILL ALWAYS HAVE ONE READY TO MAKE FROZEN TREATSWHEN USED CORRECTLY THIS ICE CREAM MAKER IS WONDERFUL BUT USED ACCORDING TO THE OPTIMISTIC INSTRUCTIONS ALL YOU GET IS DISAPPOINTMENT,NOTPERFECT
A1L75DDQ53PXB7,IVE HAD ONE FOR A FEW WEEKS NOW AND MANY OF THE POSITIVE POINTS OF THIS UNIT HAVE BEEN MENTIONED IN OTHER REVIEWS ITS CONVENIENT EFFECTIVE AND FUN YOU CHILL THE ALUMINUM CANNISTER IN YOUR FREEZER UNTIL ITS FROZEN DUMP THE INGREDIENTS AND START IT UPI WOULD LIKE TO ADDRESS SOME OF THE NEGATIVE COMMENTS ABOUT QUOTFREEZING POWERQUOT AND THE LACK THEREOFFIRST ALL HOME ICECREAM FREEZERS PRODUCE A SOFT ICE CREAM WHEN THEY ARE DONE THIS IS NORMAL AND IF YOU READ THE DIRECTIONS IN NEARLY EVERY ICE CREAM RECIPE THEY WILL SUGGEST ANOTHER HOURS IN THE FREEZER FOR THE ICE CREAM YOU MAKE TO HARDEN PROPERLY DONT EXPECT TO BE ABLE TO EAT IT IMMEDIATELYIF YOU DONT REMEMBER HAVING TO WAIT THIS LONG IN YOUR YOUTH KEEP IN MIND THAT WHITE MOUNTAIN BRINEBASED ICE CREAM CHURNS TYPICALLY HAVE YOU QUOTPACKQUOT THE CANNISTER IN THE BRINE AFTER CHURNING THIS IS MUCH FASTER WAY TO HARDEN ICE CREAM THAN PUTTING IT IN A NORMAL ELECTRIC FREEZER BECAUSE THE DEGREE BRINE IS IN DIRECT CONTACT WITH THE SIDES OF THE ICE CREAM CYLINDER AND CONDUCTS HEAT AWAY MUCH MORE QUICKLY THAN THE DEGREE AIR IN A FREEZER SO OR EXTRA MINUTES IN THE BRINE MAY DO AS MUCH GOOD AS HOURS IN THE FREEZERSECOND IF YOU END UP WITH QUOTCOLD SOUPQUOT RATHER THAN ICE CREAM AS SOME HAVE COMPLAINED YOU HAVE ONE OF TWO PROBLEMS EITHER YOU DIDNT CHILL THE INGREDIENTS IN THE FRIDGE PRIOR TO FREEZING AS RECCOMMENDED IN THE INSTRUCTIONS OR YOUR FREEZER IS SET TOO WARM A GOOD RULE OF THUMB IS THAT IF YOUR FREEZER IS SET SO THAT PREMIUM ICE CREAM YOU BUY AT THE STORE LIKE BEN JERRYS OR HAAGEN DAZS IS EASILY SCOOPABLE ITS TOO WARM FOR A LONGTERM FOOD STORAGE AND B CHILLING A CANNISTER BUY A THERMOMETER AND MAKE SURE THAT YOUR FREEZER IS AT DEGREES OR COLDERMY ONLY NEGATIVE COMMENTS ABOUT THE UNIT ARE THAT THE ICE CREAM RECIPES IN THE BOOK THAT COMES WITH IT ARE HITANDMISS THE QUICK BASIC VANILLA IS QUITE POOR IT WOULD BE BEST DESCRIBED AS QUOTVANILLA EXTRACTQUOT FLAVORED ICE CREAM AND BECAUSE THE MILK ISNT COOKED THE TEXTURE AND TASTE ARE MORE LIKE A FROZEN WHIPPED CREAM THE QUOTPREMIUM CHOCOLATEQUOT IS LIKE EATING A FROZEN TRUFFLE WE ENJOYED IT BUT IT MIGHT BE TOO BITTERSWEET FOR KIDS THE SHERBETS ARE UNDERFLAVORED AND THE FROZEN YOGURT IS EXTREMELY YOGURTY AND UNLIKE WHAT YOU BUY COMMERCIALLY FORTUNATELY YOU DONT HAVE TO USE THEIR RECIPE I HIGHLY RECOMMEND ALTON BROWNS QUOTBURNED PEACHQUOT ICE CREAM A QUICK GOOGLE SHOULD FIND IT AT FOODCOM,NOTPERFECT
A281NPSIMI1C2R,AFTER SEVERAL FAILED ATTEMPTS I BEGAN TO WONDER IF I WOULD EVER BE ABLE TO MAKE CREAMY DREAMY ICE CREAM AT HOME FINALLY I ORDERED THE RIGHT ONE THIS ICE CREAM MAKER REALLY DOES WORK THE ONLY TIME IT WILL NOT WORK IS IF YOUR FREEZER IS NOT SET TO THE COLDEST SETTING I KEEP THE FREEZER BOWLS IN THE FREEZER AT ALL TIMES THAT WAY THEY ARE READY TO GOSO SET YOUR FREEZER TO THE COLDEST SETTING TWO DAYS BEFORE YOU INTEND TO MAKE THE ICE CREAM I ALSO FOUND THE EXTRA FREEZER BOWL TO BE INDISPENSABLE INSTEAD OF WAITING FOR THE ICE CREAM MIXTURE TO COOL SIMPLY USE ONE OF THE FREEZER BOWLS TO COOL IT DOWN AND THEN POUR IT INTO THE SECOND FREEZER BOWL THIS DRASTICALLY SPEEDS UP THE PROCESSI ALSO USE THE FREEZER BOWL FOR OTHER ITEMS I WANT TO COOL DOWN QUICKLY I USE IT TO COOL DOWN JELLO WHEN MAKING A RASPBERRY MOUSSE I HAVE BEEN KNOWN TO PLACE THE WHOLE CONTRAPTION RIGHT INTO THE FREEZER I GUESS YOU ARE NOT SUPPOSED TO BUT I AM STILL ALIVESO ONCE YOU HAVE EVERYTHING ALL FROZEN SET THE MACHINE UP AND MAKE SURE IT IS ON A NICE LEVEL SURFACE IN OR OUT OF THE FREEZER THEN MIX UP YOUR ICE CREAM RECIPE ALL YOU DO IS POUR THE LIQUID INTO THE ICE CREAM MAKER AND WITH A FLICK OF THE SWITCH THE PADDLE STARTS TO TURN AND IN ABOUT TO MINUTES YOU WILL HAVE THE ICE CREAM OF YOUR DREAMSWHEN WASHING OUT THE BOWL YOU WILL NOTICE THAT YOU HAVE TO USE HOT WATER OR YOU MAY FIND THE COLD WATER STARTS TO FREEZE ON THE INSIDE I RECOMMEND PLACING A PIECE OF PLASTIC WRAP OVER THE TOP OF THE BOWL WHEN STORING IT IN THE FREEZER SO THERE IS NO NEED TO RINCE THE BOWL I ALSO DISOBEY THE INSTRUCTIONS AND LET THE ICE CREAM FREEZE UNTIL SOLID IN THE ICE CREAM FREEZER BOWL I FOUND IT JUST WORKS FASTER THAT WAY THAT WAY YOUR ICE CREAM IS READY IN MINUTES YES IT TAKES MINUTES AND THEN MORE MINUTES IN THE FREEZER AT LEAST THAT IS HOW IT GOES IN MY KITCHEN IT IS STILL WELL WORTH THE WAIT IF YOU START THE ICE CREAM BEFORE DINNER YOU WONT EVEN NOTICE THE TIMEHERE IS A FAVORITE RECIPE FOR A SLUSHY YES YOU CAN MAKE THOSE TOO AND IT WORKS QUITE WELLPINK GRAPEFRUIT SLUSHUSE GRAPEFRUIT JUICE FOUND IN THE COOLER SECTION OF YOUR GROCERY STORE OR USE FRESH SQUEEZED AND STRAINED JUICE IF YOU ENJOY SITTING OUTSIDE AND WANT TO KEEP YOUR DRINKS ICE COLD PURCHASE A FEW GEL MUGS WHICH YOU CAN KEEP IN THE FREEZER CUPS PINK GRAPEFRUIT JUICE CUP ORANGE BLOSSOM HONEY TEASPOON VANILLA EXTRACT POUR GRAPEFRUIT JUICE INTO A TALL JUG HEAT HONEY IN THE MICROWAVE AND STIR INTO JUICE SET UP ICE CREAM MAKER POUR IN JUICE FREEZE MINUTES OR UNTIL SLUSHY SERVE IN TALL GLASSES WITH STRAWSMAKES GLASSESTHE REBECCA REVIEW,PERFECT
A2FI0B1MVDBSTQ,IF YOU USE ALL OR MOSTLY HEAVY CREAM DONT LET THE MACHINE RUN TOO LONGOVERALL IM HAPPY WITH THIS MACHINE NOW THAT IVE FIGURED OUT ITS QUIRKS ONE PROBLEM I HAD AT FIRST WAS THAT WHEN I USED MOSTLY HEAVY CREAM THE FINISHED PRODUCT WAS TOO AIRY AND THE ICE CREAM BROKE APART WHEN I TRIED TO SCOOP IT MY BOWL WAS SUPER COLD OVERNIGHT LOWEST FREEZER SETTING AND IT GOT TO THE SOFT SERVE STAGE FAIRLY QUICKLY MY MISTAKE WAS THAT I LEFT IT GOING TOO LONG HOPING IT WOULD GET FIRMER IT BASICALLY WHIPPED THE CREAM I DONT KNOW IF YOUVE EVER EATEN FROZEN WHIPPED CREAM BUT ITS NOT A TREAT THIS ONLY HAPPENS WHEN BOWL IS CLOSE TO ZERO DEGREES FARENHEIT THE MIXTURE IS VERY CHILLED AND THE AMBIENT TEMPERATURE ISNT TOO HOTIF YOURE WONDERING WHAT I MEAN BY TOO LONG ITS WHEN THE ICE CREAM STARTS TO RISE ABOVE THE CHURNING PADDLE IF IT LOOKS LIKE SOFT SERVE BUT YOU WANT IT TO BE HARDER TRANSFER THE ICE CREAM TO ANOTHER CONTAINER COVER IT AND PUT IT IN THE FREEZERFOR SUPER SMOOTH ICE CREAM TRY ONE OF THE RECIPES THAT USES EGGS AND A HEATED MIXTURE VERY CREAMY AND DENSE,NOTPERFECT
A164LG0FIULQA,EXCELLENT ICE CREAM MAKER WORKS AS ADVERTISED QUALITY IS VERY GOOD PRODUCT PRODUCED EXCELLENT,PERFECT
A2Q52ONFDY0HOU,WEVE HAD A LOT OF FUN AND GOOD EATING FROM THIS MACHINE WITH A LITTLE TWEAKING OF THE RECIPES IT TURNS OUT A REALLY NICE PRODUCTTHE ICE CREAM PRODUCED IS BEST IF EATEN FRESH AFTER IT HAS BEEN IN THE FREEZER IT BECOMES A BIT TOO CRYSTALLINE FOR MY TASTE SO WE EAT IT FRESH THIS MAY MEAN CUTTING RECIPES IN HALF BUT STILL WORKS FINE,NOTPERFECT
A14ENWEKTHCBXR,THIS IS A VERY GOOD MODEL FOR MAKING SORBETS AND ICE CREAM IT COSTS MORE TO MAKE ICE CREAM AT HOME THAN IF YOU BUY HAGANDAAZ IN THE STORE BUT IF YOU REALLY LIKE TO MAKE YOUR OWN CONCOCTION THAN THIS IS REALLY GREAT ALSO SORBET IS SUPER CHEAP TO MAKE WITH THIS UNIT ESPECIALLY FANTASTIC WHEN BERRIES ARE IN SEASONAND IF YOU LIKE A DAIQUIRI OR MARGARITA NO POINT IN ADDING VODKA BECAUSE OF COURSE IT DOESNT FREEZE I MADE A KILLER PEACH SORBETTHE BOOKLET ALSO SAYS THAT IT CAN MAKE YOGURT BUT I HAVENT TRIED THAT YETI MAY IN THE FUTURE THOUGHTHE ICE CREAM MAKER IS A BIT LARGE SO ITS NOT REALLY A REGULAR COUNTERTOP ITEM ALSO THE INSERT WILL TAKE UP SOME ROOM IN YOUR FREEZER AND TAKES TIME TO ICE UP ADDITIONALLY YOU WILL NEED TO FREEZE THE STAINLESS STEEL INSERT IN YOUR FREEZER FOR AT LEAST HOURS BEFORE MAKING A BATCHIF YOU REALLY LIKE HOMEMADE ICE CREAM SORBETS MARGARITAS AND YOGURT THAN YOU WILL HAVE A LOT OF FUN WITH THIS THIS UNITALSO COMES WITH SOME RECIPE BOOKLET WITH A SOME OTHER PAPERWORKHAVE FUN,NOTPERFECT
A1QRJU6JROLFGQ,THIS WORKED PERFECT THE FIRST THREE TIMES THEN IT STARTED NOT WORKING AND I REALIZED BECAUSE IT IS NOT FORGIVING YOU MUST FOLLOW ALL INSTRUCTIONS CAREFULLY YOU MUST MAKE SURE THE CUSTARD MIXTURE IS THICK ENOUGH AND THAT IT IS COOLED PROPERLY AND THAT THE FREEZER BOWL IS PROPERLY FROZEN IT MAKES GREAT ICE CREAM WHEN YOU FOLLOW THE INSTRUCTIONS CAREFULLY,NOTPERFECT
A1V9QD8KPX0O11,MAKES ICE CREAM I AM ON A NO CARB DIET BUT I DIDNT WANT TO GIVE UP MY FAVORITE FROZEN TREAT THIS MAKES ICE CREAM TAKES MAYBE MINUTES THE ICE CREAM HOLDER ITSELF REQUIRES ABOUT HRS TO FREEZE PRIOR TO USE YOU CAN OF COURSE USE IT BEFORE HOURS BUT ITS MORE LIKE A MILKSHAKE WHICH IS ALSO FINE I HAVE NEVER USED AN ICE CREAM MAKER BEFORE THIS ONE MY BOYFRIEND HAS A SELF REFRIGERATING ONE HE SAID THIS ONE IS A LOT QUIETERI LOVE IT,PERFECT
A2SNKIQX65P3JX,WE WERE SOMEWHAT SKEPTICAL ABOUT HOW THE MACHINE WOULD WORK BUT WERE PLEASANTLY SURPRISED IT IS SIMPLE TO USE WITH COMPLETE INSTRUCTIONS AND RECIPES AND IT MAKES WONDERFUL ICE CREAM IN MINUTES EAST CLEAN UP AND STORAGE,PERFECT
A78M0K1G720F0,WILL NEVER BUY ICE CREAM AGAIN AT FIRST WAS HESITANT BYTTHE FEW NEGATIVE REVIEWS BOUGHT ONE TWO DAYS AGO AND BOUGHT A LOAD OF MILK AND SUPPLIES CAUSE FIGURED IT WOULD TAKE OR TIMES TO GET IT RIGHT HAVE MADE ICE CREAMS ALREADY SO FAR THEY HAVE ALL TURNED OUT GREAT HAVE ALWAYS LOVED SOFT SERVE BETTER USED MOSTLY THE RECIPES THAT CAME WITH THE MACHINE EXCEPT THAT BEING LACTOSE INTOLERANT I USED LACTAID MILK AND ALSO USED BAKING SPLENDA INSTEAD OF SUGAR IT WORKED OUT FINE BUT I DID MAKE SURE ALL THE INGREDIENTS WERE REAL COLD BEFORE I PUT THEM INTO THE MACHINE AND ALSO I PUT THE BOWLS INTO THE CHEST FREEZER IN PLASTIC BAGS WE ARE REAL HAPPY WITH THIS FOR SURE,PERFECT
A2SUTZRQY7DOIN,WE WERE INITIALLY DISAPPOINTED WITH THIS MACHINE WE TRIED RECIPES OUT OF THE BOOKLET THAT CAME WITH IT THE BEN JERRYS BOOK AND ANOTHER SOURCE THE ICE CREAM WAS JUST OK SOMETHING ALONG THE LINE OF WHAT WE COULD PICK UP AT THE LOCAL CONVENIENCE STORE THEN WE TRIED THE RECIPE OUT OF CHRISTOPHER KIMBALLS THE DESERT BIBLE HALLELUJAH CREAMY RICH JUST WHAT WE HAD HOPED FORWE HAD A SIMILAR EXPERIENCE WITH OUR BREAD MACHINE MEDIOCRE RESULTS UNTIL HITTING UPON A GREAT COOKBOOK SO DONT BLAME THE MACHINE TOO QUICKLY THE FAULT MAY LIE IN THE RECIPE BOOK,NOTPERFECT
AG8MNSC4D95BE,MY FIRST REACTION IS VERY NEGATIVE IF THE BOWL IS TO BE STORED IN THE FREEZER IN A PLASTIC BAG WHY DOESNT THE BOWL COME IN SUCH A BAGMY OLD AUTOMATIC FREEZER PRE CAME WITH A VERY HEAVY DUTY BAG FOR SUCH STORAGEMAYBE A GALLON ZIPLOCK WILL WORK,NOTPERFECT
A12C9MW5X8V5RY,WE LIKE ICE CREAM A LOTTHE CUISINART ICE ICE CREAM MAKER ENABLES US TO HAVE ICE CREAM WITH ONLY A HALF HOURS NOTICE IS THIS GOOD OR BADGOOD I SAY LICK THE BEATER THE CYLINDER AND YOUR BOWL KIND OF GOOD ALL THIS IN RECORD TIME AND WITHOUT MUCH EFFORT ON YOUR PART EXCEPT FOR THAT TIRESOME SPOON LIFTINGMAKE ICE CREAM IN THE PRIVACY OF YOUR OWN HOMEICE CREAM IS NOT THE DIFFICULT CONCOCTION IT MAY SEEM ALL YOU NEED ARE A FEW SIMPLE INGREDIENTS DEPENDING ON YOUR TASTE AN ICE CREAM MAKER ROCK SALT ICE UHUH NOT WITH THIS MACHINE THE CUISINART ICE LETS YOU TOSS THE ROCK SALT OUT ON THE SLIPPERY SIDEWALK WHERE IT BELONGS AND REQUIRES NO MELTING BAGS OF ICE TO STUFF IN THE FREEZER IN ADVANCEMORE NOS NO MORE HANDCRANKING NO MORE FROZEN CHUNKS OF ICE JAMMING THE ROTATING FREEZER CYLINDER AND STOPPING THE MACHINE MIDCYCLE NO MORE RELEGATING THE ICE CREAM MAKING TO THE BASEMENT THE GARAGE OR OUTSIDE WHERE DRIPPING SALT WATER CAN RUN WILLNILLY OUT A DRAIN HOLE THATS NEVER IN A CONVENIENT PLACE NO MORE TRIPS TO THE SUPERMARKET OR TO THE ICE CREAM SHOP DOWN THE STREET NO MORE SORRY WERE OUT OF THAT MAKE WHATEVER YOU LIKEAM I REALLY A GOOD SPOKESPERSON FOR THIS ICE CREAM MAKERYOU BETCHAWE ARE HIGHEND ICE CREAM PEOPLE THAT DOES NOT MEAN WE EAT ONLY HAGEN DAAS QUALITY STUFF WELL WE ACTUALLY DO BUT THAT WE COULD KEEP A SMALL ICE CREAM SHOP IN BUSINESS WITH JUST OUR FAMILY COUNTING RELATIVES WE COULD SUPPORT A CHAIN OF SUCH SHOPSWE EAT A LOT OF ICE CREAM AND WE LIKE A VARIETY OF FLAVORS THE ICE ALLOWS US TO HAVE THE BEST OF BOTH WORLDS WITH A LITTLE TIME FOR PREPARATION IN BETWEEN OF COURSETHE PACKAGETHE CUISINART ICE COMES BOXED WITH A CYLINDRICAL PLASTIC CHURN ONE FREEZER BOWL QUART WITH LIQUID ENCASED IN IT FOR PURPOSES OF FREEZING THE MOTOR HOUSING A CLEAR PLASTIC DOME LID A MANUALRECIPE BOOKTHERE IS ALSO A REPLY CARD IN THE BOX WITH WHICH TO DOCUMENT YOUR PURCHASE SEND THAT IN TOOTSWEET THIS LITTLE APPLIANCE COMES WITH A YEAR MANUFACTURERS WARRANTY ON DEFECTS NOT A SHABBY DEAL IN THE LEASTEACH PIECE IS WRAPPED CAREFULLY IN PLASTIC BAGS WHICH I SUGGEST SAVING TOO THE LARGER ONES AT LEAST USE THESE TO WRAP THE FREEZER BOWL WHILE PREPARING IT FOR USE MORE ON THAT TO COMESO NOW YOUVE UNPACKED IT WHAT TO DO WITH AN ICE CREAM MAKER YOU JUST UNWRAPPED ONE MIGHT LIKE TO RIP RIGHT IN TO MAKING ICE CREAM BUT THAT CANT HAPPEN WITH THIS PARTICULAR MACHINE IT DOES NOT OFFER A COMPRESSOR IN ORDER TO CHILL THE PRODUCT AS YOU GO YOU HAVE TO PROVIDE THE COLD AND THAT MEANS CLEANING OUT A SPACE IN THE FREEZER AND MAKE IT A PERMANENTLYCLEARED SPACE CAUSE YOULL NEED IT TRUST MEYOULL WANT TO WASH THE FREEZER BOWL FIRST IN THE SINK ONLY NO DISHWASHER NO ABRASIVESNO CLEANSERS WARM WATER AND LIQUID SOAP WITH A SOFT CLOTH AND A GOOD RINSE DRY THOROUGHLYONCE WASHED WRAP THE BOWL IN PLASTIC THIS KEEPS THAT FREEZER TASTE FROM GETTING INTO YOUR FROZEN PRODUCTTOBE USE THAT HANDY BAG THAT CAME WITH THE UNIT OR USE A PLASTIC GROCERY BAG TO ENCLOSE THE BOWL PLACE IT IN THE FREEZER AND CLOSE THE DOOR FOR EXTRAFAST CHILLING PUT A BAG OF FROZEN VEGETABLES INSIDE THE BOWLMY BOWL FREEZES IN MY REFRIGERATOR FREEZER IN HOURS IT SHOULD BE A SOLID FREEZE NO SLOSHING OR YOUR ICE CREAM WONT ICE I HEAR TELL IT CAN TAKE MUCH LONGER FOR SOME FOLKS BOWLS TO FREEZE BUT CHECK YOUR FREEZER SETTING IT SHOULD BE ACCORDING TO CUISINART AT BUT MINE IS AT AND WORKS QUICKLYONCE YOUR BOWL IS SOLIDLY FROZEN MAKE YOUR ICE CREAM BASE THERE ARE A FEW RECIPES FOR ICE CREAM SORBET AND FROZEN YOGURT IN THE RECIPE BOOK INCLUDED WITH THE ICE OR USE ONE OF YOUR OWN BUT BE SURE IT IS FOR QUARTS OR LESSWE MAKE ONLY FULLFAT FULLYFLAVORED ICE CREAMS WHICH I CAN RECOMMEND BUT WE DO NOT PARTAKE OF SORBETS OR FROZEN YOGURT YET I CANT IMAGINE THE EXPERIENCE WOULD DIFFER THE METHODS REMAIN SIMILAR AND IF YOU HAVE FROZEN THE BOWL YOURE MORE THAN HALF WAY THERECOME ALONG WITH ME THE BEST IS YET TO BEFROM START TO FINISH THE CUISINART ICE IS EASY TO USE EASY TO CLEAN AND A DREAM MACHINE FOR THOSE OF US WHO ENJOY A GOOD BOWL OF ICE CREAM OFTEN ON OCCASIONONCE YOUVE FROZEN YOUR BOWL WHICH YOULL WANT TO LEAVE IN THE FREEZER UNTIL THE LAST MINUTE SIMPLY FOLLOW YOUR CHOSEN RECIPE REMEMBERING TO LEAVE ANY ADDITIVES SUCH AS CHOCOLATE CHIPS OR CHOPPED NUTS OUT UNTIL THE LAST OR MINUTES OF PROCESSING NO EXTRA SHOULD BE LARGER THAN A CHOCOLATE CHIP IM GUESSING THIS IS TO PROTECT THE PLASTIC CHURNONCE YOU HAVE YOUR CONCOCTION READY RETRIEVE YOUR FREEZER BOWL PLACE IT ON THE MOTOR HOUSING PLACE THE PLASTIC CHURN INSIDE THE BOWL AND SLIP THE DOME LID OVER ALL MAKING SURE TO ALIGN THE EMBOSSED DOT WITH THE MARKING ON THE FRONT OF THE MOTOR HOUSING TO LOCK IT NOT A FOOLPROOF MECHANISM AS THIS OPENS EASILY WITH LESS THAN A TWIST ITS REALLY THAT QUICKPLUG IN THE MACHINE AND PRESS ON THE MOTOR WILL ROTATE THE FREEZER BOWL AND THE DOME LID WILL HOLD THE CHURN IN PLACE PRETTY SIMPLECAREFULLY POUR IN YOUR ICE CREAM BASE AND LEAVE THE ROOM FOR MINUTES OR SO I DARE YOU TO TRYYOU WONT BE ABLE TO DO IT BECAUSE YOU WONT BELIEVE YOURE MAKING ICE CREAM RIGHT THERE IN YOUR OWN KITCHEN AND YOULL WANT TO APPOINT YOURSELF CHIEF TASTETESTER AS YOU WONT WANT ANY FAMILY FRIENDS OR ACQUAINTANCES TO SUFFER AT ALL HOW BIG OF YOU YOURE SELFLESS JUST AS I AMTHE DOME LID OFFERS AN OPENING IN THE CENTER THROUGH WHICH TO ADD INGREDIENTS AND I USE IT TO SAMPLE JUST BE CAREFUL YOU DONT LOSE A SPOON IN THERE THATLL CAUSE A FEW RAISED EYEBROWS AND STRANGE LOOKS WHEN YOU GO TO SERVE YOUR DECADENT DESSERTIF AFTER OR MINUTES YOUR ICE CREAM ISNT AS THICK AS YOUD LIKE IT IT COMES OUT SOFTSERVE FOR ME PRESS OFF REMOVE THE DOME LID AND CLEAN OFF THE CHURN WITH A SPATULA JUST POP THE BOWL BACK IN THE FREEZER COVERED FOR ABOUT AN HOUR OR LESS DEPENDING THE ICE CREAM WILL HARDEN NICELY IN ABOUT THIS AMOUNT OF TIMETHIS IS LICENSE TO CONTINUE TASTING AT INTERVALS OF COURSEYOU MAY WISH TO TRANSFER THE ICE CREAM TO A FREEZERSAFE CONTAINER FOR LONGER TERM STORAGE IF YOU EXPECT THE ICE CREAM TO LAST THAT LONG THAT WAY YOU CAN CLEAN THE BOWL AND RETURN IT TO THE FREEZER TO BE READY FOR ANOTHER BATCHEVERYONE WILL SCREAM FOR ICE CREAMARE THERE ANY DOWNSIDES TO THIS APPLIANCE NONE THAT IVE FOUND YET FOR THE EASE WITH WHICH I CAN USE THIS I CANT COMPLAIN ABOUT HAVING TO FREEZE THE BOWL NOR IS IT INTOLERABLE THAT SOFTSERVE IS MY RESULT I LOVE SOFTSERVE PLUS THE ICE CREAM CAN BE TRANSFORMED RATHER QUICKLY INTO SOMETHING FIRMERTHE MACHINE DOESNT TURN OFF ITSELF WHICH ISNT A NEGATIVE FOR ME I CAN KEEP IT RUNNING AS LITTLE OR AS LONG AS I LIKE BUT MINUTES HAS BEEN THE LONGEST RUNNING TIME IN MY EXPERIENCE AFTER THAT WERE EATING ICE CREAMAS FOR NOISE ITS TOLERABLE I FIND THE ICE TO BE MUCH QUIETER THAN A BLENDER AND ONLY SLIGHTLY NOISIER THAN MOST DISHWASHERS I FIND IT COMFORTING TO HEAR IT HUMMING ALONG WITH ITS LITTLE WHIRRING SOUND FOR THAT MY FRIENDS IS THE SOUND OF ICE CREAM IN THE MAKINGADDED BENEFITSUSING THE CUISINART ICE AFFORDS YOU SOME PORTION CONTROL AS YOU CAN MAKE SMALLER BATCHES THAN QUARTS IF YOU NEED MORE THAN THAT AMOUNT ITS SIMPLE TO PREPARE BATCHES AHEAD OF SCHEDULE AND FREEZE THEM ITS ALSO POSSIBLE TO ORDER AN EXTRA FREEZER BOWL WHICH I DID ITS HANDY AND IVE ALREADY MADE USE OF THE EXTRA ONE SEVERAL TIMESTHIS MACHINE OFFERS CORD STORAGE UNDERNEATH IT ALLOWING FOR ONLY AS MUCH CORD AS NEEDED TO REACH AN OUTLET THE CORD IS ABOUT FEET LONG WHICH IS PLENTY FOR COUNTER TOP USE WHEN FINISHED JUST WIND THE CORD UP COMPLETELY AND STORE THE MACHINE FOR LATERSINCE THE ICE IS ABOUT THE SIZE OF A QUART SLOW COOKER IT ISNT DIFFICULT TO STORE MINE LIVES ON A SHELF INSIDE MY BASEMENT DOOR IT WOULD FIT INSIDE A CUPBOARD TOO IF I HAD A PLACE THERE YOU COULD ALSO KEEP IT ON THE COUNTER TOP AND AGAIN IT COULDNT BE EASIER TO CLEAN ALL THE COMPONENTS ASIDE FROM THE FREEZER BOWL NEED ONLY A WIPEDOWN WITH A DAMP CLOTH THE FREEZER BOWL IN ANODIZED ALUMINUM ON THE INSIDE AND PLASTIC ON THE OUTSIDE SO WARM WATER AND DISH SOAP DO THE TRICK EASILYYOU MADE THIS REALLYHAVING SERVED VANILLA CHOCOLATE AND MINT CHOCOLATE CHIP ICE CREAM AT DAUGHTERS BIRTHDAY PARTY RECENTLY I HAVE FIRSTHAND EXPERIENCE WITH THE DROPPEDJAW LOOK WHEN PEOPLE ASK WHERE YOU BOUGHT THE ICE CREAMI MADE IT YOULL SAY COOL CALM COLLECTED AND CONCISE TOOTHEYLL NOT BELIEVE IT I ASSURE YOU THEYLL WANT YOUR SECRET AND ITS UP TO YOU WHETHER OR NOT TO TELL THEMSHARE THE JOY WONT YOU,PERFECT
A3NTE6U617M3RH,WE USE THIS MACHINE QUITE A LOT DURING THE SUMMER IT IS AWESOME FOR ICE CREAM SORBET AND SLUSHY MIXED ADULT BEVERAGESMMMMMMCANT WAIT FOR SUMMER AGAIN,PERFECT
